Code INSEE,Type local,Valeur fonciere
02497,Appartement,53000.0
02497,Maison,158910.7142857143
02498,Maison,140137.5
02500,Maison,129519.23076923077
02502,Maison,82202.77777777778
02503,Maison,112253.84615384616
02504,Maison,109212.0
02505,Maison,121333.33333333333
02506,Maison,222860.0
02508,Maison,115000.0
02509,Maison,302000.0
02510,Maison,164895.83333333334
02511,Maison,155366.66666666666
02512,Appartement,200000.0
02512,Maison,259600.0
02513,Maison,80000.0
02514,Maison,170250.0
02515,Maison,636000.0
02517,Maison,88610.0
02518,Maison,80000.0
02519,Maison,140000.0
02520,Maison,150314.2857142857
02521,Appartement,275000.0
02521,Maison,208620.0
02522,Maison,21750.0
02524,Maison,211666.66666666666
02525,Maison,130025.0
02527,Appartement,44000.0
02527,Maison,128450.0
02528,Maison,187500.0
02529,Maison,80000.0
02530,Maison,235000.0
02532,Appartement,445000.0
02532,Maison,130841.66625
02533,Maison,123270.0
02535,Maison,115000.0
02538,Maison,209020.0
02539,Maison,76625.0
02540,Maison,154166.66666666666
02541,Maison,150860.0
02543,Appartement,68200.0
02543,Maison,134086.89655172414
02544,Appartement,50000.0
02544,Maison,75550.33200000001
02545,Maison,149120.0
02546,Maison,128350.0
02547,Maison,73325.0
02548,Maison,195287.5
02549,Maison,258771.33333333334
02550,Maison,244950.0
02551,Maison,57050.0
02552,Maison,86250.0
02553,Maison,185400.0
02554,Appartement,143000.0
02554,Maison,190140.0
02555,Appartement,107078.44444444444
02555,Maison,172279.69444444444
02556,Maison,36000.0
02558,Appartement,141000.0
02558,Maison,70672.91666666667
02559,Maison,98900.0
02560,Maison,88500.0
02561,Maison,160000.0
02562,Maison,118000.0
02563,Maison,26064.0
02564,Appartement,
02564,Maison,159857.14285714287
02565,Maison,102055.55555555556
02566,Maison,131173.66666666666
02567,Maison,46250.0
02568,Maison,259171.42857142858
02569,Maison,75539.58333333333
02570,Maison,164900.0
02571,Maison,108100.0
02572,Maison,214675.0
02573,Maison,194900.0
02574,Appartement,68500.0
02574,Maison,106300.0
02575,Maison,66143.56481481482
02576,Maison,254000.0
02577,Maison,110000.0
02579,Maison,130000.0
02580,Maison,121200.0
02581,Maison,126500.0
02582,Maison,140000.0
02584,Maison,160000.0
02585,Maison,82500.0
02586,Maison,22500.0
02587,Maison,100983.33333333333
02588,Maison,29000.0
02589,Maison,117666.66666666667
02590,Maison,436000.0
02591,Maison,57000.0
02592,Maison,214100.0
02593,Maison,248611.76470588235
02594,Maison,129500.0
02595,Maison,101300.0
02596,Maison,132607.14285714287
02598,Maison,188036.36363636365
02599,Maison,122633.33333333333
02600,Maison,83810.0
02601,Maison,169683.33333333334
02602,Maison,123900.0
02604,Maison,93000.0
02605,Maison,56666.666666666664
02606,Maison,172500.0
02607,Maison,111000.0
02608,Maison,56500.0
02610,Maison,163318.81428571427
02612,Maison,380000.0
02613,Maison,145599.0909090909
02614,Maison,55000.0
02615,Maison,107666.66666666667
02616,Maison,205500.0
02617,Maison,62900.0
02618,Maison,32000.0
02619,Appartement,65000.0
02619,Maison,100833.33333333333
02620,Maison,70333.33333333333
02621,Maison,143266.66666666666
02622,Maison,37000.0
02623,Maison,122750.0
02624,Appartement,28000.0
02624,Maison,71181.81818181818
02625,Maison,38500.0
02626,Maison,177016.2857142857
02627,Maison,151500.0
02628,Maison,151455.0
02629,Maison,105816.66666666667
02631,Maison,100268.33333333333
02632,Maison,98450.0
02635,Maison,141500.0
02636,Maison,86250.0
02637,Maison,88937.5
02638,Maison,131600.0
02639,Maison,118100.0
02640,Maison,64666.666666666664
02641,Maison,131166.66666666666
02642,Maison,80000.0
02643,Maison,200600.0
02644,Maison,296714.28571428574
02645,Maison,89958.33333333333
02647,Maison,20000.0
02648,Appartement,143050.0
02648,Maison,108245.45454545454
02649,Maison,155123.33333333334
02650,Appartement,125000.0
02650,Maison,173000.0
02651,Maison,132500.0
02653,Maison,206266.66666666666
02654,Maison,170200.0
02655,Maison,158000.0
02656,Maison,92510.0
02657,Maison,128333.33333333333
02658,Maison,319800.0
02659,Maison,185608.33333333334
02660,Maison,45000.0
02661,Maison,226666.66666666666
02662,Maison,194677.77777777778
02663,Maison,276500.0
02664,Maison,100000.0
02665,Maison,453572.5
02666,Maison,69375.0
02667,Maison,150637.5
02668,Maison,80722.22222222222
02670,Maison,77500.0
02671,Maison,65800.0
02672,Maison,195333.33333333334
02673,Appartement,380000.0
02673,Maison,257760.0
02675,Maison,234666.66666666666
02676,Appartement,56560.0
02676,Maison,121065.625
02677,Maison,164666.66666666666
02678,Maison,126500.0
02680,Appartement,100000.0
02680,Maison,108245.78378378379
02681,Maison,46541.75
02682,Maison,159200.0
02683,Maison,90000.0
02684,Appartement,85850.0
02684,Maison,83915.0
02686,Maison,89900.0
02687,Maison,350950.0
02688,Maison,45000.0
02690,Maison,80000.0
02691,Appartement,461164.2162711865
02691,Maison,112222.85663716814
02693,Maison,74000.0
02694,Maison,101850.0
02696,Maison,90000.0
02697,Maison,242207.14285714287
02698,Maison,61733.333333333336
02699,Maison,146600.0
02701,Maison,150818.5185185185
02702,Maison,191833.33333333334
02703,Maison,86655.35714285714
02704,Maison,139000.0
02705,Maison,67266.66666666667
02706,Appartement,118623.78
02706,Maison,160400.0
02707,Maison,44428.57142857143
02708,Maison,166200.0
02709,Maison,47571.42857142857
02710,Maison,134250.0
02711,Maison,134580.0
02712,Maison,186666.66666666666
02713,Maison,149000.0
02714,Appartement,78000.0
02714,Maison,111766.66666666667
02715,Maison,169150.0
02716,Maison,174450.0
02717,Maison,103414.28571428571
02718,Maison,137057.0
02719,Maison,97404.3870967742
02720,Appartement,100000.0
02720,Maison,110515.0
02721,Maison,149522.22222222222
02722,Appartement,157762.8424766355
02722,Maison,200432.77137724552
02726,Maison,77635.0
02727,Maison,86206.25
02728,Maison,64666.666666666664
02729,Maison,220000.0
02730,Maison,103500.0
02731,Maison,149666.66666666666
02734,Maison,365443.3666666667
02736,Maison,107000.0
02737,Maison,128593.33333333333
02738,Appartement,220000.0
02738,Maison,95098.74125874125
02739,Appartement,112000.0
02739,Maison,153666.66666666666
02740,Maison,40000.0
02741,Maison,52914.28571428572
02742,Maison,95000.0
02743,Maison,75050.0
02744,Maison,265000.0
02745,Maison,75900.0
02746,Appartement,140000.0
02746,Maison,123083.33333333333
02747,Maison,120000.0
02748,Maison,144000.0
02749,Maison,188000.0
02750,Maison,118500.0
02751,Maison,142333.33333333334
02752,Maison,106166.66666666667
02753,Maison,105392.85714285714
02754,Maison,90000.0
02755,Maison,142190.0
02756,Maison,170728.57142857142
02757,Maison,105947.18588235295
02758,Appartement,172114.2857142857
02758,Maison,133500.4642857143
02759,Maison,140690.66666666666
02760,Maison,84680.0
02761,Maison,274000.0
02762,Maison,235000.0
02764,Maison,39000.0
02765,Maison,39628.59
02766,Maison,110738.4
02767,Appartement,212500.0
02767,Maison,159357.14285714287
02768,Maison,158833.33333333334
02769,Appartement,91530.0
02769,Maison,79000.0
02770,Appartement,174855.55555555556
02770,Maison,211815.38461538462
02772,Maison,169066.66666666666
02774,Maison,95000.0
02775,Maison,144444.44444444444
02776,Maison,85257.14285714286
02777,Maison,270700.0
02779,Maison,110000.0
02780,Maison,106750.0
02781,Maison,250680.0
02782,Maison,70000.0
02783,Maison,35000.0
02784,Maison,78750.0
02785,Maison,160000.0
02786,Maison,72500.0
02787,Maison,93832.33333333333
02788,Maison,166255.55555555556
02789,Appartement,101000.0
02789,Maison,79466.05263157895
02790,Maison,111800.0
02791,Maison,122225.0
02792,Maison,181250.0
02793,Maison,159000.0
02794,Maison,201570.0
02795,Appartement,69333.33333333333
02795,Maison,168030.6923076923
02796,Maison,364000.0
02798,Maison,163009.09454545454
02799,Maison,269672.7272727273
02800,Maison,115000.0
02801,Maison,78000.0
02802,Maison,131000.0
02803,Maison,148400.0
02804,Maison,174666.66666666666
02805,Appartement,63358.1
02805,Maison,146309.94444444444
02806,Maison,145562.5
02807,Maison,144987.14285714287
02808,Maison,108333.33333333333
02809,Maison,218050.0
02810,Appartement,55436.313953488374
02810,Maison,222970.08567567568
02812,Maison,214400.0
02813,Maison,108190.0
02815,Maison,166575.0
02816,Appartement,175000.0
02817,Maison,80000.0
02818,Maison,158750.0
02819,Maison,93000.0
02820,Maison,163807.14285714287
02821,Maison,146991.66666666666
02823,Maison,76000.0
02824,Maison,302800.0
02826,Maison,47000.0
02827,Maison,132000.0
02828,Maison,104750.0
02829,Maison,275000.0
02830,Maison,87613.63636363637
02831,Maison,165933.33333333334
02832,Maison,144040.0
02833,Maison,83670.38285714285
02834,Maison,167133.33333333334
03001,Appartement,175850.0
03001,Maison,198917.86857142858
03002,Maison,244500.0
03003,Maison,71806.25
03004,Maison,129485.0
03005,Maison,52720.0
03006,Appartement,197033.33333333334
03006,Maison,63609.2
03007,Maison,54000.0
03008,Maison,37420.31333333333
03009,Maison,270000.0
03010,Maison,45000.0
03011,Maison,186000.0
03012,Appartement,45000.0
03012,Maison,207333.33333333334
03013,Maison,206032.50326530612
03014,Maison,164154.9090909091
03015,Appartement,131000.0
03015,Maison,127571.42857142857
03016,Maison,115000.0
03017,Maison,21750.0
03018,Maison,144932.2375
03019,Maison,144822.1739130435
03020,Maison,81328.57142857143
03022,Appartement,56666.666666666664
03022,Maison,92443.8
03023,Appartement,96638.36363636363
03023,Maison,221054.796460177
03024,Maison,85934.16666666667
03025,Appartement,72363.63636363637
03025,Maison,281687.5
03026,Appartement,25000.0
03026,Maison,114920.0
03027,Maison,80615.23809523809
03028,Maison,141040.0
03029,Maison,164712.0588235294
03030,Maison,114895.0
03031,Appartement,13000.0
03031,Maison,37689.0
03032,Maison,100305.0
03033,Maison,120066.66666666667
03034,Maison,80218.18181818182
03035,Maison,39500.0
03036,Appartement,215704.0
03036,Maison,135594.53424657535
03037,Maison,37500.0
03038,Maison,148250.0
03039,Maison,131208.33333333334
03040,Maison,212686.11111111112
03041,Maison,665887.5945945946
03042,Maison,79478.43533333334
03043,Maison,103128.0
03044,Appartement,250000.0
03044,Maison,168893.63636363635
03045,Maison,127828.77777777778
03046,Appartement,19000.0
03046,Maison,78553.33333333333
03047,Maison,81283.33333333333
03048,Appartement,48900.0
03048,Maison,83990.71181818181
03049,Maison,133250.0
03050,Maison,82013.33333333333
03051,Maison,80444.57142857143
03052,Appartement,27500.0
03052,Maison,148647.61904761905
03053,Maison,114952.5
03054,Maison,305355.6144444445
03055,Appartement,18500.0
03055,Maison,73441.66666666667
03056,Maison,54000.0
03058,Maison,224272.72727272726
03059,Maison,171000.0
03060,Maison,224625.69047619047
03061,Maison,149185.7142857143
03062,Maison,142300.0
03063,Maison,124900.84615384616
03064,Maison,154720.0
03065,Maison,86035.71428571429
03066,Maison,88746.66666666667
03067,Maison,168000.0
03069,Maison,7950.0
03070,Maison,186923.07692307694
03071,Maison,80316.66666666667
03072,Maison,80400.0
03073,Maison,204791.66666666666
03074,Maison,112574.44444444444
03075,Maison,98328.57142857143
03076,Maison,211800.0
03077,Maison,77142.85714285714
03078,Maison,81135.75
03079,Maison,169550.0
03080,Maison,153958.0
03081,Maison,98857.14285714286
03082,Appartement,56531.82608695652
03082,Maison,114676.02040816327
03083,Maison,162752.1739130435
03084,Appartement,102750.0
03084,Maison,76323.68421052632
03085,Maison,203357.14285714287
03086,Maison,73720.0
03087,Appartement,22500.0
03087,Maison,88972.82608695653
03088,Maison,45000.0
03089,Maison,88475.0
03090,Maison,130000.0
03091,Appartement,88000.0
03091,Maison,456382.85714285716
03092,Maison,103161.11111111111
03093,Maison,179872.9411764706
03094,Appartement,73066.66666666667
03094,Maison,166129.568627451
03095,Appartement,101780.90566037736
03095,Maison,145819.99315068492
03096,Maison,95750.0
03097,Maison,78133.33333333333
03098,Appartement,81710.63157894737
03098,Maison,96444.85833333334
03099,Maison,153180.76923076922
03100,Appartement,110520.0
03100,Maison,109676.06060606061
03101,Appartement,68164.28571428571
03101,Maison,127998.79824561403
03102,Appartement,98312.5
03102,Maison,113373.15
03103,Maison,94910.0
03104,Maison,63688.6875
03105,Maison,97800.0
03106,Appartement,45000.0
03106,Maison,97774.55263157895
03107,Appartement,104250.0
03107,Maison,150005.57894736843
03108,Maison,81227.36363636363
03109,Maison,94961.81818181818
03110,Maison,169756.25
03111,Maison,110220.0
03112,Maison,106867.36842105263
03113,Maison,109371.53846153847
03114,Maison,113090.90909090909
03115,Maison,24062.5
03116,Maison,115750.0
03117,Appartement,95000.0
03117,Maison,164142.85714285713
03118,Appartement,222693.9393939394
03118,Maison,145413.05774647888
03119,Maison,94104.28571428571
03120,Maison,110895.0
03121,Maison,145214.2857142857
03122,Maison,164465.0
03124,Maison,272209.0
03125,Maison,29133.333333333332
03126,Appartement,69375.0
03126,Maison,196285.0
03127,Appartement,158750.0
03127,Maison,116509.52375
03128,Appartement,38000.0
03128,Maison,93381.28571428571
03129,Maison,76230.76923076923
03130,Maison,82750.0
03131,Maison,86330.0
03132,Maison,39110.0
03133,Maison,147192.75862068965
03134,Maison,102000.0
03135,Maison,72928.57142857143
03136,Maison,93000.0
03137,Maison,151885.7142857143
03138,Appartement,77013.70370370371
03138,Maison,112821.80392156863
03139,Appartement,152500.0
03139,Maison,79727.27272727272
03140,Appartement,57750.0
03140,Maison,123203.125
03141,Appartement,85000.0
03142,Maison,75433.33333333333
03143,Maison,71493.33333333333
03144,Maison,111750.0
03145,Maison,162921.11111111112
03146,Maison,114750.0
03147,Maison,107400.0
03148,Maison,85093.235
03149,Maison,94247.5
03150,Maison,97000.0
03151,Maison,146700.0
03152,Maison,169354.54545454544
03154,Appartement,157300.0
03154,Maison,211400.0
03155,Appartement,83333.33333333333
03155,Maison,81504.06976744186
03156,Maison,123617.77777777778
03157,Maison,124060.71428571429
03158,Maison,100655.0
03159,Maison,96783.33333333333
03160,Maison,204666.66666666666
03161,Maison,105458.33333333333
03162,Maison,141734.0
03163,Appartement,354500.0
03163,Maison,162033.33333333334
03164,Maison,95833.33333333333
03165,Appartement,96357.14285714286
03165,Maison,53216.666666666664
03166,Maison,160689.25
03167,Maison,42812.5
03168,Appartement,75000.0
03168,Maison,134786.65625
03169,Maison,175209.52380952382
03170,Maison,169750.0
03171,Maison,112937.5
03172,Maison,32000.0
03173,Appartement,75000.0
03173,Maison,59428.05263157895
03174,Maison,212948.95833333334
03175,Maison,145240.52631578947
03176,Maison,106875.0
03177,Maison,54869.230769230766
03178,Appartement,32000.0
03178,Maison,71146.25
03179,Appartement,30000.0
03179,Maison,282446.92307692306
03180,Maison,586428.5714285715
03181,Maison,43110.42857142857
03182,Maison,45625.0
03183,Maison,49814.545454545456
03184,Maison,209362.5
03185,Appartement,172161.24545454545
03185,Maison,106672.4580781759
03186,Appartement,61000.0
03186,Maison,65429.0
03187,Maison,98300.0
03188,Appartement,130000.0
03189,Appartement,18000.0
03189,Maison,72123.33333333333
03190,Appartement,118360.57704918033
03190,Maison,145051.7142857143
03191,Maison,63794.117647058825
03192,Maison,95702.90833333333
03193,Maison,298028.5714285714
03194,Maison,102740.0
03195,Appartement,236245.39215686274
03195,Maison,181146.92307692306
03196,Maison,80000.0
03197,Appartement,152500.0
03197,Maison,153634.2857142857
03198,Maison,58500.0
03200,Maison,173057.14285714287
03201,Maison,118720.0
03202,Appartement,60000.0
03202,Maison,84345.78947368421
03203,Maison,38071.42857142857
03204,Appartement,276214.0
03204,Maison,207626.875
03205,Maison,153274.07407407407
03206,Maison,35069.28571428572
03207,Maison,132377.5
03208,Appartement,87000.0
03208,Maison,91151.66666666667
03209,Maison,208960.0
03210,Appartement,40000.0
03210,Maison,84000.0
03211,Maison,204060.0
03212,Maison,120351.66666666667
03213,Maison,129797.22222222222
03214,Maison,84075.0
03215,Maison,136175.7142857143
03216,Maison,33320.5
03217,Maison,97944.16666666667
03218,Maison,185817.14285714287
03219,Maison,92600.0
03220,Maison,120590.0
03221,Maison,84228.1875
03222,Maison,63000.0
03223,Maison,486977.0
03224,Maison,72313.75
03225,Maison,95442.14285714286
03226,Maison,86323.75
03227,Maison,222271.42857142858
03228,Maison,10000.0
03229,Maison,55305.0
03230,Maison,181950.0
03231,Maison,40375.0
03232,Maison,470000.0
03233,Maison,136833.33333333334
03234,Maison,244112.0
03235,Appartement,120000.0
03235,Maison,106320.875
03236,Appartement,127876.17647058824
03236,Maison,99886.32199999999
03237,Maison,125512.5
03238,Maison,83300.76923076923
03239,Maison,81000.0
03240,Maison,46800.79571428571
03241,Maison,114000.0
03242,Maison,102924.28571428571
03244,Maison,20500.0
03245,Maison,184800.0
03246,Maison,80700.0
03247,Maison,125625.0
03248,Appartement,190630.0
03248,Maison,64636.36363636364
03249,Maison,89597.84545454546
03250,Maison,127855.35714285714
03251,Maison,186733.0
03252,Maison,170450.0
03253,Appartement,1000000.0
03253,Maison,190287.5181818182
03254,Appartement,127781.48148148147
03254,Maison,113573.08823529411
03255,Maison,134433.33333333334
03256,Maison,108392.30769230769
03257,Maison,138565.41666666666
03258,Maison,210413.65555555557
03259,Maison,89250.0
03260,Maison,137000.0
03261,Maison,140750.0
03262,Maison,166277.47368421053
03263,Maison,80000.0
03264,Appartement,199166.66666666666
03264,Maison,132825.0
03265,Appartement,40500.0
03265,Maison,71450.0
